date,sh_index_000001,csi300_fund_050002,bond_pure_000015,dividend_100032,money_market_000198,gold_000216,nasdaq_000834,proxy_bond_qdii,proxy_quant_a,proxy_oil,proxy_global_tech
2015-09-25,3092.347,1.0177,1.134,1.519,1.0348830082258629,0.883,1.058,1.0143369175627237,0.9954029733959312,0.9082462253193961,0.37273156655670436
2015-09-28,3100.756,1.0224,1.135,1.536,1.035051460858993,0.877,1.028,1.0134408602150538,1.0,0.8815331010452961,0.36323717168138975
2015-09-29,3038.137,1.0037,1.136,1.512,1.0351076178297722,0.865,1.022,1.0089605734767022,0.9817097026604069,0.8838559814169571,0.36293090087896024
2015-09-30,3052.781,1.0134,1.136,1.519,1.0351637778473621,0.864,1.044,1.0107526881720428,0.9911971830985916,0.9001161440185831,0.3681375045202618
2015-10-08,3143.357,1.0434,1.138,1.564,1.035613167693086,0.881,1.082,1.0215053763440858,1.0205399061032865,1.0116144018583042,0.3806946074198714
2015-10-09,3183.152,1.0574,1.138,1.581,1.0356693551394074,0.88,1.086,1.0232974910394264,1.0342331768388107,1.0127758420441346,0.38222596143201887
2015-10-12,3287.662,1.0938,1.139,1.636,1.0358379357698155,0.89,1.087,1.025089605734767,1.0698356807511737,1.0,0.38314477383930734
2015-10-13,3293.23,1.0942,1.14,1.637,1.035894135410984,0.886,1.077,1.0241935483870968,1.070226917057903,0.9872241579558653,0.3803883366174418
2015-10-14,3262.441,1.0846,1.142,1.611,1.035950338101278,0.899,1.078,1.025985663082437,1.0608372456964006,0.9930313588850174,0.37824444100043536
2015-10-15,3338.073,1.1099,1.142,1.656,1.0360065438408628,0.906,1.095,1.0277777777777777,1.0855829420970267,1.008130081300813,0.38314477383930734
2015-10-16,3391.352,1.1266,1.142,1.679,1.0360627526299035,0.902,1.1,1.0322580645161288,1.1019170579029736,1.0104529616724738,0.3852886694563139
2015-10-19,3386.7,1.1268,1.142,1.69,1.0362313972954176,0.899,1.107,1.03584229390681,1.102112676056338,0.9941927990708478,0.3880451066781794
2015-10-20,3425.33,1.1401,1.143,1.709,1.0362876182839378,0.9,1.102,1.0385304659498207,1.115121283255086,0.9965156794425087,0.3874325650733204
2015-10-21,3320.676,1.1068,1.144,1.631,1.0363438423227413,0.901,1.094,1.0385304659498207,1.0825508607198748,0.9872241579558653,0.38406358624659587
2015-10-22,3368.739,1.1245,1.144,1.667,1.0364000694119941,0.896,1.115,1.0376344086021503,1.0998630672926448,1.0023228803716608,0.39080154390004496
2015-10-23,3412.434,1.1429,1.145,1.698,1.0364562995518611,0.901,1.146,1.0430107526881718,1.117859937402191,1.0,0.39478306433162846
2015-10-26,3429.581,1.1484,1.148,1.712,1.036625008276805,0.893,1.146,1.0483870967741933,1.1232394366197185,0.9767711962833914,0.39417052272676945
2015-10-27,3434.336,1.1508,1.149,1.717,1.0366812506207854,0.894,1.147,1.0501792114695339,1.125586854460094,0.9628339140534262,0.3929454395170514
2015-10-28,3375.196,1.1289,1.151,1.687,1.036737496016208,0.899,1.157,1.0501792114695339,1.1041666666666667,0.981416957026713,0.398764584763212
2015-10-29,3387.315,1.1322,1.152,1.693,1.0367937444632382,0.89,1.156,1.0519713261648744,1.1073943661971832,0.9825783972125435,0.39784577235592344
2015-10-30,3382.561,1.1327,1.152,1.687,1.0368499959620419,0.877,1.148,1.0519713261648744,1.1078834115805947,0.983739837398374,0.3953956059364875
2015-11-02,3325.085,1.1152,1.152,1.659,1.0370187687707482,0.875,1.155,1.0483870967741933,1.0907668231611893,0.9965156794425087,0.397539501553494
2015-11-03,3316.695,1.1132,1.152,1.651,1.0370750324783007,0.871,1.162,1.0510752688172043,1.088810641627543,1.0255516840882695,0.39784577235592344
2015-11-04,3459.64,1.1657,1.152,1.723,1.0371312992384545,0.859,1.162,1.0528673835125448,1.140160406885759,1.0220673635307782,0.39692695994863497
2015-11-05,3522.819,1.193,1.152,1.747,1.0371875690513752,0.852,1.16,1.0528673835125448,1.1668622848200314,1.0092915214866434,0.397539501553494
2015-11-06,3590.032,1.2205,1.152,1.78,1.0372438419172285,0.853,1.162,1.0537634408602148,1.193759780907668,1.0023228803716608,0.397539501553494
2015-11-09,3646.881,1.2356,1.149,1.803,1.0374126788340394,0.843,1.152,1.0492831541218637,1.208528951486698,0.991869918699187,0.394476793529199
2015-11-10,3640.485,1.2329,1.147,1.804,1.037468963913279,0.842,1.15,1.0483870967741933,1.2058881064162756,0.9907084785133565,0.39508933513405803
2015-11-11,3650.249,1.2335,1.147,1.811,1.0375252520462794,0.842,1.149,1.0474910394265233,1.2064749608763694,0.975609756097561,0.3935579811219104
2015-11-12,3632.902,1.2226,1.147,1.799,1.0375815432332063,0.839,1.138,1.046594982078853,1.1958137715179968,0.957026713124274,0.3880451066781794
2015-11-13,3580.839,1.2059,1.148,1.78,1.0376378374742252,0.838,1.117,1.0456989247311828,1.1794796557120502,0.9500580720092915,0.3819196906295894
2015-11-16,3606.957,1.2164,1.148,1.8,1.0378067385234924,0.846,1.133,1.0439068100358422,1.1897496087636932,0.9744483159117305,0.3868200234684614
2015-11-17,3604.795,1.2155,1.148,1.801,1.037863044982537,0.835,1.134,1.0474910394265233,1.1888693270735524,0.975609756097561,0.3874325650733204
2015-11-18,3568.468,1.2028,1.148,1.779,1.0379193544965024,0.83,1.155,1.0492831541218637,1.1764475743348983,0.9883855981416957,0.39417052272676945
2015-11-19,3617.062,1.2195,1.147,1.809,1.0379756670655542,0.832,1.155,1.0528673835125448,1.192781690140845,0.983739837398374,0.39386425192433994
2015-11-20,3630.5,1.2217,1.147,1.821,1.0380319826898585,0.838,1.162,1.0546594982078852,1.194933489827856,0.975609756097561,0.39662068914620546
2015-11-23,3610.315,1.2171,1.147,1.817,1.0382009478959422,0.829,1.16,1.0564516129032258,1.1904342723004695,0.9790940766550522,0.397539501553494
2015-11-24,3616.113,1.2183,1.148,1.827,1.038257275742913,0.831,1.159,1.0555555555555554,1.1916079812206573,0.9907084785133565,0.397539501553494
2015-11-25,3647.93,1.2286,1.149,1.854,1.0383136066459648,0.837,1.16,1.0564516129032258,1.2016823161189358,0.9872241579558653,0.39784577235592344
2015-11-26,3635.552,1.221,1.149,1.846,1.038369940605264,0.833,1.16,1.0564516129032258,1.19424882629108,0.9895470383275261,0.39784577235592344
2015-11-27,3436.303,1.1571,1.15,1.763,1.0384262776209756,0.829,1.162,1.0546594982078852,1.1317488262910798,0.9790940766550522,0.398764584763212
2015-11-30,3445.405,1.1629,1.151,1.777,1.0385953070082456,0.819,1.159,1.057347670250896,1.1374217527386543,0.9802555168408826,0.39600814754134644
2015-12-01,3456.309,1.1734,1.153,1.782,1.0386516562512669,0.832,1.171,1.057347670250896,1.1476917057902973,0.9860627177700348,0.39937712636807104
2015-12-02,3536.905,1.2138,1.153,1.809,1.0387080085515301,0.828,1.163,1.0564516129032258,1.187206572769953,0.9686411149825783,0.39600814754134644
2015-12-03,3584.824,1.2233,1.155,1.829,1.0387643639092012,0.819,1.145,1.0564516129032258,1.1964984350547732,0.9512195121951219,0.39049527309761545
2015-12-04,3524.992,1.2015,1.157,1.802,1.0388207223244459,0.825,1.168,1.0537634408602148,1.1751760563380282,0.9407665505226481,0.397539501553494
2015-12-07,3536.927,1.2029,1.159,1.808,1.0389898159172817,0.844,1.165,1.0555555555555554,1.1765453834115807,0.9094076655052266,0.39662068914620546
2015-12-08,3470.07,1.1819,1.16,1.774,1.0390461865644804,0.843,1.166,1.0564516129032258,1.1560054773082942,0.9012775842044135,0.396314418343776
2015-12-09,3472.439,1.1859,1.161,1.781,1.0391025602700825,0.838,1.15,1.0564516129032258,1.1599178403755868,0.9117305458768874,0.39172035630733343
2015-12-10,3455.495,1.183,1.162,1.776,1.0391589370342538,0.836,1.157,1.0582437275985663,1.1570813771517998,0.9198606271777005,0.39386425192433994
2015-12-11,3434.581,1.1784,1.162,1.761,1.0392153168571603,0.837,1.133,1.0591397849462363,1.152582159624413,0.8931475029036005,0.3880451066781794
2015-12-14,3520.668,1.212,1.162,1.792,1.03938447467995,0.841,1.143,1.0582437275985663,1.1854460093896713,0.8908246225319396,0.3911078147024744
2015-12-15,3510.354,1.207,1.162,1.792,1.0394408667394568,0.832,1.151,1.0582437275985663,1.1805555555555556,0.9128919860627178,0.3935579811219104
2015-12-16,3516.187,1.205,1.163,1.791,1.0394972618585285,0.834,1.168,1.0600358422939067,1.1785993740219094,0.910569105691057,0.398152043158353
2015-12-17,3579.999,1.2278,1.164,1.826,1.0395536600373312,0.838,1.155,1.064516129032258,1.2008998435054774,0.8989547038327527,0.39386425192433994
2015-12-18,3578.964,1.2312,1.164,1.827,1.0396100612760308,0.831,1.135,1.0654121863799282,1.2042253521126762,0.8873403019744484,0.38835137748060894
2015-12-21,3642.472,1.2633,1.166,1.868,1.0397792833531725,0.84,1.145,1.0654121863799282,1.2356220657276997,0.8815331010452961,0.39080154390004496
2015-12-22,3651.767,1.2656,1.168,1.877,1.0398356968331204,0.845,1.152,1.0654121863799282,1.237871674491393,0.89198606271777,0.3929454395170514
2015-12-23,3636.089,1.264,1.168,1.872,1.0398921133737957,0.843,1.16,1.068100358422939,1.2363067292644758,0.9256678281068526,0.3953956059364875
2015-12-24,3612.485,1.2528,1.17,1.854,1.0399485329753642,0.843,1.16,1.068100358422939,1.2253521126760563,0.9245063879210221,0.3953956059364875
2015-12-25,3627.914,1.2581,1.171,1.864,1.040004955637992,0.844,1.159,1.068100358422939,1.2305359937402192,0.9245063879210221,0.39508933513405803
2015-12-28,3533.779,1.2232,1.171,1.822,1.0401742419938922,0.844,1.159,1.0689964157706093,1.1964006259780908,0.9128919860627178,0.39600814754134644
2015-12-29,3563.736,1.2363,1.172,1.839,1.040230676902418,0.844,1.178,1.0707885304659497,1.2092136150234742,0.9175377468060395,0.4009084803802185
2015-12-30,3572.876,1.2375,1.172,1.841,1.0402871148728339,0.842,1.169,1.0725806451612903,1.210387323943662,0.9036004645760743,0.3984583139607825
2015-12-31,3539.182,1.227,1.172,1.826,1.0403435559053054,0.837,1.156,1.0734767025089604,1.200117370892019,0.9070847851335656,0.39417052272676945
2016-01-04,3296.258,1.1441,1.172,1.707,1.040569350659074,0.843,1.135,1.0761648745519712,1.1190336463223787,0.9024390243902439,0.3877388358757499
2016-01-05,3287.711,1.15,1.172,1.716,1.0406258070043175,0.85,1.134,1.0815412186379927,1.1248043818466353,0.9059233449477352,0.38988273149275643
2016-01-06,3361.84,1.1718,1.142,1.755,1.0406822664126139,0.855,1.126,1.086021505376344,1.1461267605633803,0.8768873403019745,0.3868200234684614
2016-01-07,3125.002,1.0936,1.143,1.636,1.0407387288841292,0.874,1.098,1.0851254480286738,1.069640062597809,0.8571428571428571,0.3788569826052944
2016-01-08,3186.412,1.1167,1.144,1.674,1.0407951944190297,0.875,1.09,1.086021505376344,1.092233959311424,0.8490127758420442,0.3754880037785698
2016-01-11,3016.704,1.0622,1.144,1.589,1.040964609405705,0.88,1.092,1.0842293906810034,1.038928012519562,0.8339140534262485,0.3761005453834288
2016-01-12,3022.861,1.0665,1.146,1.589,1.0410210871958085,0.872,1.104,1.0842293906810034,1.0431338028169015,0.832752613240418,0.3803883366174418
2016-01-13,2949.597,1.0473,1.147,1.56,1.0410775680501285,0.862,1.068,1.0833333333333333,1.0243544600938965,0.8222996515679442,0.3687500461251208
2016-01-14,3007.649,1.0688,1.148,1.593,1.0411340519688312,0.869,1.09,1.0815412186379927,1.0453834115805947,0.8443670150987224,0.37273156655670436
2016-01-15,2900.97,1.0331,1.148,1.539,1.0411905389520826,0.866,1.058,1.0806451612903225,1.0104655712050077,0.8222996515679442,0.3656873381008257
2016-01-18,2913.837,1.0371,1.149,1.544,1.041360018290793,0.87,1.058,1.078853046594982,1.0143779342723005,0.8176538908246225,0.36538106729839626
2016-01-19,3007.739,1.0565,1.148,1.59,1.0414165175339025,0.869,1.059,1.0797491039426523,1.03335289514867,0.8072009291521486,0.3656873381008257
2016-01-20,2976.694,1.0424,1.148,1.572,1.0414730198423925,0.872,1.055,1.0779569892473118,1.0195618153364632,0.7839721254355402,0.36354344248381926
2016-01-21,2880.482,1.0114,1.147,1.529,1.041529525216429,0.879,1.057,1.0761648745519712,0.9892410015649453,0.8048780487804877,0.3647685256935373
2016-01-22,2916.562,1.023,1.148,1.544,1.0415860336561784,0.873,1.084,1.0761648745519712,1.0005868544600938,0.8373983739837398,0.37273156655670436
2016-01-25,2938.515,1.0283,1.148,1.554,1.0417555773713678,0.877,1.068,1.0743727598566308,1.0057707355242567,0.8141695702671312,0.3684437753226913
2016-01-26,2749.785,0.9662,1.147,1.461,1.0418120980756322,0.889,1.077,1.0716845878136199,0.9450312989045383,0.8315911730545876,0.3718127541494158
2016-01-27,2735.558,0.9633,1.145,1.452,1.0418686218464415,0.89,1.051,1.0725806451612903,0.9421948356807512,0.8362369337979094,0.36507479649596675
2016-01-28,2655.661,0.9403,1.144,1.416,1.0419251486839618,0.889,1.065,1.0734767025089604,0.9196987480438185,0.8571428571428571,0.3678312337178323
2016-01-29,2737.6,0.9719,1.145,1.456,1.0419816785883596,0.887,1.087,1.0743727598566308,0.9506064162754304,0.8803716608594657,0.3754880037785698
2016-02-01,2688.854,0.9592,1.146,1.443,1.042151286704481,0.893,1.089,1.075268817204301,0.9381846635367763,0.8606271777003485,0.3770193577907174
2016-02-02,2749.57,0.9794,1.146,1.118,1.0422078288780525,0.894,1.066,1.0412186379928314,0.9579420970266042,0.8315911730545876,0.37120021254455676
2016-02-03,2739.247,0.977,1.145,1.115,1.0422643741193334,0.895,1.061,1.0403225806451613,0.9555946791862284,0.8501742160278746,0.36936258772997976
2016-02-04,2781.023,0.9899,1.145,1.128,1.0423209224284904,0.906,1.059,1.0394265232974909,0.9682120500782473,0.8652729384436701,0.36752496291540276
2016-02-05,2763.492,0.9842,1.146,1.125,1.0423774738056895,0.914,1.022,1.0376344086021503,0.9626369327073552,0.8524970963995354,0.35772429723765864
2016-02-15,2746.196,0.9791,1.148,1.118,1.0429431563566378,0.947,1.017,1.0304659498207884,0.9576486697965572,0.8339140534262485,0.3574180264352292
2016-02-16,2836.571,1.009,1.148,1.152,1.0429997414932914,0.942,1.038,1.0313620071684586,0.9868935837245696,0.8385598141695703,0.36354344248381926
2016-02-17,2867.338,1.0173,1.148,1.162,1.0430563296999853,0.95,1.062,1.0340501792114694,0.995011737089202,0.8629500580720093,0.36936258772997976
2016-02-18,2862.893,1.0139,1.148,1.161,1.0431129209768863,0.946,1.049,1.0340501792114694,0.9916862284820032,0.8571428571428571,0.36691242131054375
2016-02-19,2860.021,1.0133,1.149,1.16,1.0431695153241611,0.959,1.053,1.0340501792114694,0.9910993740219093,0.8490127758420442,0.3678312337178323
2016-02-22,2927.175,1.0367,1.149,1.184,1.0433393167898926,0.953,1.068,1.0349462365591398,1.0139866979655712,0.8699186991869918,0.37273156655670436
2016-02-23,2903.331,1.0265,1.15,1.176,1.0433959234203276,0.957,1.053,1.03673835125448,1.004010172143975,0.851335656213705,0.3702814001372683
2016-02-24,2928.896,1.034,1.15,1.187,1.0434525331219693,0.96,1.063,1.0349462365591398,1.0113458528951487,0.851335656213705,0.37273156655670436
2016-02-25,2741.245,0.9689,1.15,1.117,1.0435091458949841,0.972,1.073,1.0331541218637992,0.9476721439749609,0.8536585365853658,0.3770193577907174
2016-02-26,2767.21,0.9791,1.15,1.128,1.0435657617395389,0.972,1.072,1.0340501792114694,0.9576486697965572,0.8629500580720093,0.3761005453834288
2016-02-29,2687.979,0.9565,1.15,1.104,1.0437356277041088,0.967,1.065,1.03673835125448,0.9355438184663537,0.8629500580720093,0.37456919137128136
2016-03-01,2733.17,0.9742,1.15,1.124,1.0437922558364896,0.975,1.095,1.03584229390681,0.9528560250391236,0.875725900116144,0.38253223223444843
2016-03-02,2849.681,1.018,1.151,1.171,1.0438488870412437,0.966,1.097,1.0394265232974909,0.9956964006259781,0.8943089430894309,0.3828385030368779
2016-03-03,2859.758,1.0204,1.151,1.171,1.0439055213185375,0.975,1.093,1.0394265232974909,0.9980438184663537,0.910569105691057,0.3828385030368779
2016-03-04,2874.147,1.0295,1.151,1.174,1.0439621586685381,0.987,1.092,1.0385304659498207,1.0069444444444446,0.9245063879210221,0.38253223223444843
2016-03-07,2897.34,1.0337,1.151,1.184,1.0441320891564463,0.988,1.083,1.0385304659498207,1.011052425665102,0.9396051103368177,0.37977579501258285
2016-03-08,2901.387,1.0347,1.152,1.182,1.0441887387989406,0.992,1.073,1.0376344086021503,1.0120305164319248,0.9082462253193961,0.37640681618585836
2016-03-09,2862.556,1.0236,1.153,1.167,1.0442453915149748,0.984,1.08,1.0376344086021503,1.001173708920188,0.9198606271777005,0.3788569826052944
2016-03-10,2804.726,1.0047,1.154,1.151,1.0443020473047162,0.976,1.079,1.0385304659498207,0.98268779342723,0.9152148664343787,0.37977579501258285
2016-03-11,2810.307,1.004,1.154,1.15,1.0443587061683313,0.989,1.093,1.0376344086021503,0.9820031298904539,0.934959349593496,0.3834510446417369
2016-03-14,2859.499,1.0194,1.155,1.17,1.0445287012040871,0.978,1.094,1.0403225806451613,0.9970657276995306,0.9291521486643438,0.3834510446417369
2016-03-15,2864.368,1.0224,1.155,1.174,1.044585372364865,0.962,1.097,1.0421146953405016,1.0,0.9245063879210221,0.3843698570490253
2016-03-16,2870.43,1.0262,1.155,1.177,1.0446420466003508,0.967,1.107,1.0439068100358422,1.0,0.9419279907084785,0.3880451066781794
2016-03-17,2904.832,1.0377,1.156,1.19,1.044698723910711,0.986,1.102,1.0430107526881718,1.0,0.9616724738675958,0.3874325650733204
2016-03-18,2955.15,1.0556,1.156,1.208,1.0447554042961127,0.98,1.099,1.0412186379928314,1.001,0.957026713124274,0.3868200234684614
2016-03-21,3018.802,1.0821,1.157,1.226,1.0449254639042342,0.97,1.106,1.0448028673835124,1.001,0.9558652729384436,0.3880451066781794
2016-03-22,2999.363,1.0737,1.156,1.222,1.0449821565914699,0.979,1.111,1.0474910394265233,1.001,0.957026713124274,0.3892701898878974
2016-03-23,3009.96,1.0773,1.157,1.222,1.045038852354581,0.964,1.102,1.0492831541218637,1.001,0.934959349593496,0.38651375266603194
2016-03-24,2960.97,1.0606,1.157,1.206,1.0450955511937348,0.952,1.106,1.0510752688172043,1.001,0.9337979094076656,0.3868200234684614
2016-03-25,2979.434,1.0665,1.157,1.215,1.045152253109098,0.956,1.106,1.0510752688172043,1.001,0.934959349593496,0.3871262942708909
2016-03-28,2957.82,1.0567,1.157,1.21,1.045322377314113,0.954,1.105,1.0510752688172043,1.001,0.9337979094076656,0.3877388358757499
2016-03-29,2919.832,1.0458,1.157,1.198,1.0453790915359829,0.952,1.119,1.0510752688172043,1.001,0.9314750290360047,0.39233289791219245
2016-03-30,3000.645,1.0729,1.157,1.225,1.045435808834897,0.965,1.12,1.0501792114695339,1.001,0.943089430894309,0.39202662710976294
2016-03-31,3003.915,1.073,1.157,1.226,1.0454925292110218,0.954,1.115,1.0483870967741933,1.001,0.9372822299651569,0.3892701898878974
2016-04-01,3009.53,1.0758,1.157,1.228,1.0455492526645247,0.959,1.125,1.0510752688172043,1.004,0.9221835075493613,0.3929454395170514
2016-04-05,3053.065,1.0907,1.157,1.246,1.0457761772556544,0.953,1.111,1.0519713261648744,1.004,0.9059233449477352,0.38835137748060894
2016-04-06,3050.592,1.0899,1.157,1.246,1.0458329160985516,0.955,1.13,1.0537634408602148,1.004,0.9210220673635309,0.3935579811219104
2016-04-07,3008.42,1.0753,1.157,1.229,1.0458896580198285,0.953,1.113,1.0537634408602148,1.004,0.9175377468060395,0.3892701898878974
2016-04-08,2984.958,1.0683,1.157,1.223,1.0459464030196521,0.96,1.113,1.0546594982078852,1.007,0.9372822299651569,0.38988273149275643
2016-04-11,3033.957,1.0856,1.156,1.241,1.0461166564920747,0.973,1.108,1.0537634408602148,1.007,0.9384436701509873,0.3886576482830384
2016-04-12,3023.646,1.0811,1.155,1.238,1.046173413807756,0.975,1.116,1.0537634408602148,1.007,0.9628339140534262,0.39172035630733343
2016-04-13,3066.638,1.0946,1.153,1.252,1.0462301742028197,0.969,1.129,1.0555555555555554,1.007,0.975609756097561,0.39478306433162846
2016-04-14,3082.362,1.0997,1.151,1.257,1.0462869376774324,0.962,1.134,1.0609318996415769,1.036,0.9779326364692218,0.395701876738917
